x,y,z
4409397.29,5625484.24,527.24
4409381.29,5625499.22,523.64
4409388.86,5625503.73,526.24
4409368.31,5625500.89,511.61
4409367.76,5625504.5,510.8
4409335.66,5625492.45,491.89
4409344.92,5625492.44,499.34
4409344.57,5625497.76,498.59
4409347.64,5625513.02,498.79
4409352.54,5625500.42,498.73
4409363.85,5625514.34,511.27
4409364.97,5625512.14,510.65
4409381.07,5625532.86,526.93
4409374.03,5625528.29,524.61
4409363.29,5625525.18,512.72
4409350.22,5625517.53,503.05
4409330.28,5625514.29,491.06
4409318.55,5625509.25,490.54
4409319.42,5625538.98,490.52
4409327.62,5625541.75,496.25
4409338.73,5625539.99,497.89
4409312.55,5625572.15,490.22
4409321.07,5625573.41,497.1
4409329.37,5625576.17,497.2
4409349.35,5625582.9,513.39
4409365.36,5625581.38,524.51
4409357.7,5625616.12,524.42
4409340.31,5625613.45,511.78
4409323.25,5625609.26,498.57
4409315.22,5625606.57,498.05
4409301.23,5625607.24,489.5
4409303.85,5625637.22,493.6
4409310.33,5625641.41,493.61
4409316.17,5625628.11,496.31
4409305.43,5625626.8,494.61
4409354.91,5625651.49,524.82
4409296.44,5625668.54,489.11
4409277.03,5625687.54,487.76
4409266.83,5625685.7,488.21
4409254.97,5625684.78,488.18
